id,type,location,area,bedroom,bathroom,garage,condominium,price,latitude,longitude
2503299789,Apartamento,"Jardim Doutor Ottoni, Poços de Caldas - MG",75,2,2,1,,R$ 328.000,-31.751756,-52.377656
2538535694,Apartamento,"Vila Togni, Poços de Caldas - MG",57,2,1,1,,R$ 230.000,-21.808696,-46.576769
2518553274,Apartamento,"Jardim Esmeralda, Poços de Caldas - MG",103,2,2,1,,R$ 330.000,-22.118815,-46.683995
2511985774,Apartamento,"Centro, Poços de Caldas - MG",80,1,1,,,R$ 200.000,-21.808696,-46.576769
2518760780,Casa,"Campo das Antas, Poços de Caldas - MG",90,2,1,2,,R$ 400.000,-21.808696,-46.576769
2521131042,Smart,"Estrada Municipal da Paz, S/N - Santa Clara, Campinas - SP",126,,,,,,-22.904243,-47.109468
2538723698,Casa,"Jardim Novo Mundo, Poços de Caldas - MG",363,3,4,3,,R$ 1.080.000,-21.791,-46.588941
2450754675,Apartamento,"Centro, Poços de Caldas - MG",153,3,3,1,R$ 910,R$ 500.000,-21.808696,-46.576769
2535319211,Apartamento,"Jardim Country Club, Poços de Caldas - MG",46,2,1,1,R$ 345,R$ 270.000,-21.787362,-46.587752
2535318811,Casa,"Jardim Carolina, Poços de Caldas - MG",280,3,2,2,,R$ 980.000,-22.118815,-46.683995
2503301376,Apartamento,"Jardim Das Hortênsias, Poços de Caldas - MG",60,2,1,1,,R$ 220.000,-23.014179,-45.574445
2503300327,Casa,"Jardim Europa, Poços de Caldas - MG",220,3,1,4,,R$ 950.000,-21.808696,-46.576769
2521385697,Terreno,"Avenida Camucim, 0 - Parque Universitário de Viracopos, Campinas - SP",3271,,,,,R$ 4.906.680,-7.455052,-34.838625
2503299489,Apartamento,"Santa Angela, Poços de Caldas - MG",75,2,1,1,,R$ 280.000,-21.808696,-46.576769
2512518605,Apartamento,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",72,2,1,2,,R$ 350.000,-22.885289,-43.328431
2535318920,Apartamento,"Centro, Poços de Caldas - MG",85,3,2,1,,R$ 500.000,-21.808696,-46.576769
2537147816,Apartamento,"Centreville, Poços de Caldas - MG",75,2,2,,,R$ 429.000,-21.808696,-46.576769
2503298867,Apartamento,"Dos Funcionários, Poços de Caldas - MG",75,2,1,1,,R$ 640.017,-21.808696,-46.576769
2503298860,Apartamento,"Centro, Poços de Caldas - MG",200,5,1,2,R$ 630,R$ 1.250.000,-21.808696,-46.576769
2512655387,PRIMA,"Rua Catarina Aparecida Navis Silva, 99 - Nova Aliança, Ribeirão Preto - SP",53-56,2,2,1,,R$ 378.900,-21.167342,-47.804416
2503300124,Apartamento,"Jardim Santa Rita, Poços de Caldas - MG",170,4,1,1,,R$ 450.000,-22.118815,-46.683995
2530400529,Casa,"Jardim Das Acácias, Poços de Caldas - MG",215,5,6,3,,R$ 630.000,-22.118815,-46.683995
2538676602,Apartamento,"Residencial Morumbi, Poços de Caldas - MG",75,3,2,1,,R$ 270.000,-21.808696,-46.576769
2538792075,Apartamento,"Vila Nova, Poços de Caldas - MG",68,2,2,1,R$ 250,R$ 350.000,-21.808696,-46.576769
2503301481,Apartamento,"Residencial Summer Ville, Poços de Caldas - MG",110,2,1,2,,R$ 350.000,-19.664278,-43.862644
2509142075,Lote/Terreno,"Bortolan, Poços de Caldas - MG",685,,,,,R$ 376.915,-21.808696,-46.576769
2516348132,Portal,"Avenida Independência, 2535 - Jardim Sumare, Ribeirão Preto - SP",56,2,1,,,,-21.167342,-47.804416
2503300337,Apartamento,"Residencial Summer Ville, Poços de Caldas - MG",98,2,1,2,,R$ 260.000,-19.664278,-43.862644
2503299123,Apartamento,"Residencial Greenville, Poços de Caldas - MG",71,2,1,1,,R$ 250.000,-21.788288,-46.551419
2535318712,Casa,"Jardim Carolina, Poços de Caldas - MG",100,3,2,2,,R$ 460.000,-22.118815,-46.683995
2509765706,Hotel/Motel/Pousada,"Centro, Poços de Caldas - MG",1644,26,26,24,,R$ 7.000.000,-21.808696,-46.576769
2535904667,Apartamento,"Jardim Vitoria, Poços de Caldas - MG",73,3,1,,R$ 70,R$ 270.000,-21.808696,-46.576769
2535320079,Apartamento,"Jardim Amaryllis, Poços de Caldas - MG",62,2,2,2,,R$ 270.000,-21.777785,-46.619565
2527817108,RESIDENCIAL,"Avenida Guido Golfeto, 735 - Campos Eliseos, Ribeirão Preto - SP",47-48,2,1,1,,R$ 159.400,-21.167342,-47.804416
2510510538,Apartamento,"Dom Bosco, Poços de Caldas - MG",45,2,1,1,R$ 160,R$ 155.000,-16.652012,-46.268841
2503301085,Apartamento,"Jardim Das Azaléias, Poços de Caldas - MG",47,2,1,1,,R$ 170.962,-28.453918,-48.945153
2509878911,Casa,"Caio Junqueira, Poços de Caldas - MG",180,2,1,,,R$ 320.000,-21.808696,-46.576769
2530766686,Casa,"Jardim Paraíso, Poços de Caldas - MG",150,2,1,2,,R$ 300.000,-21.808696,-46.576769
2504010171,Apartamento,"Jardim dos Manacas, Poços de Caldas - MG",59,2,1,1,R$ 180,R$ 217.695,-22.955348,-43.285011
2504010394,Apartamento,"Jardim dos Manacas, Poços de Caldas - MG",59,2,1,1,R$ 180,R$ 229.763,-22.955348,-43.285011
2519623897,Casa,"Estância São José, Poços de Caldas - MG",72,2,1,1,,R$ 260.000,-23.47197,-50.24535
2514823985,ART,"Travessa Esmeralda, 405 - Campos Eliseos, Ribeirão Preto - SP",55-60,2,1-2,1,,R$ 218.000,-21.167342,-47.804416
2536976504,Apartamento,"Jardim Doutor Ottoni, Poços de Caldas - MG",76,2,3,1,,R$ 320.000,-31.751756,-52.377656
2503300976,Apartamento,"Caio Junqueira, Poços de Caldas - MG",91,3,1,2,,R$ 300.000,-21.808696,-46.576769
2536594613,Casa,"Jardim São Bento, Poços de Caldas - MG",70,3,2,2,,R$ 350.000,-22.131971,-46.312564
2503299826,Apartamento,"Residencial Morumbi, Poços de Caldas - MG",62,2,2,1,,R$ 280.000,-21.808696,-46.576769
2503299603,Apartamento,"Centro, Poços de Caldas - MG",190,3,1,2,R$ 350,R$ 1.150.000,-21.808696,-46.576769
2503300881,Apartamento,"São Benedito, Poços de Caldas - MG",69,2,2,1,,R$ 450.000,-21.808696,-46.576769
2485043140,HM,"Rua Averróis, 119 - Loteamento Residencial Campina Verde, Campinas - SP",43-52,2,1,1,,"A partir de
                    R$ 145.998",-23.589058,-46.786
2503301380,Apartamento,"Jardim Country Club, Poços de Caldas - MG",40,1,1,1,,R$ 200.000,-21.787362,-46.587752
2506204998,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",90,3,2,1,,R$ 360.000,-21.795123,-46.561418
2503300787,Apartamento,"Jardim Vitoria Iv, Poços de Caldas - MG",60,2,1,2,,R$ 210.000,-19.86055,-43.882504
2503300338,Apartamento,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",114,3,1,1,,R$ 360.000,-22.885289,-43.328431
2503299987,Apartamento,"Jardim Doutor Ottoni, Poços de Caldas - MG",90,2,2,1,,R$ 277.000,-31.751756,-52.377656
2504010873,Apartamento,"Jardim dos Manacas, Poços de Caldas - MG",59,2,1,1,R$ 180,R$ 246.604,-22.955348,-43.285011
2527816936,RESIDENCIAL,"Rua Antonio Tossini, 311 - Loteamento Residencial Flavia, Campinas - SP",146,,,,,R$ 128.400,-23.815357,-47.71707
2504010172,Apartamento,"Jardim dos Manacas, Poços de Caldas - MG",59,2,1,1,R$ 180,R$ 204.685,-22.955348,-43.285011
2535318103,Casa,"Jardim Bandeirantes, Poços de Caldas - MG",120,2,2,2,,R$ 370.000,-22.118815,-46.683995
2538033006,Casa,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",350,5,5,6,,R$ 1.600.000,-22.885289,-43.328431
2528447850,Apartamento,"Residencial São Bernardo, Poços de Caldas - MG",65,2,2,1,,R$ 260.000,-21.788288,-46.551419
2510586375,Casa,"Jardim Bandeirantes, Poços de Caldas - MG",100,2,2,1,,R$ 295.000,-22.118815,-46.683995
2509998897,Lote/Terreno,"Loteamento Residencial Tiradentes, Poços de Caldas - MG",300,,,,,R$ 120.000,-21.808696,-46.576769
2513547702,Jardim,"Avenida Brasil, 0 - Parque Industrial Avelino Alves Palma, Ribeirão Preto - SP",44-50,2,1,1,,R$ 179.690,-21.167342,-47.804416
2511984421,Casa,"Parque Nova Aurora, Poços de Caldas - MG",290,3,1,1,,R$ 420.000,-21.588621,-45.456061
2536300899,Casa,"Santa Angela, Poços de Caldas - MG",272,6,3,2,,R$ 1.100.000,-21.808696,-46.576769
2504010396,Apartamento,"Jardim dos Manacas, Poços de Caldas - MG",59,2,1,1,R$ 180,R$ 209.633,-22.955348,-43.285011
2504010775,Apartamento,"Jardim dos Estados, Poços de Caldas - MG",105,3,1,1,R$ 75,R$ 400.000,-21.808696,-46.576769
2504009398,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",107,3,1,1,,R$ 285.000,-23.519116,-46.406947
2535318806,Apartamento,"Jardim Country Club, Poços de Caldas - MG",74,2,2,1,,R$ 400.000,-21.787362,-46.587752
2504240338,Elementum,"Estrada Municipal Luciano Rocha Peçanha, 2795 - Cachoeira , Atibaia - SP",360,,,,,,-23.3801,-46.2433
2503299427,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",80,2,1,1,,R$ 230.000,-23.519116,-46.406947
2528450908,Casa,"Jardim Europa, Poços de Caldas - MG",700,3,5,20,,R$ 2.300.000,-21.808696,-46.576769
2528448349,Casa,"Jardim Santa Augusta, Poços de Caldas - MG",183,3,2,1,,R$ 380.000,-22.748914,-43.466145
2503298949,Apartamento,"Residencial Veredas, Poços de Caldas - MG",70,1,1,1,,R$ 295.000,-21.808696,-46.576769
2504605329,Apartamento,"Parque Primavera, Poços de Caldas - MG",75,2,1,1,,R$ 250.000,-21.808696,-46.576769
2535319194,Apartamento,"Santa Angela, Poços de Caldas - MG",85,2,1,2,,R$ 380.000,-21.808696,-46.576769
2503299901,Apartamento,"Jardim Del Rey, Poços de Caldas - MG",140,3,1,2,R$ 330,R$ 600.000,-22.118815,-46.683995
2461302775,Residencial,"Rua Eduardo Soares de Azevedo, 170 - Vila Guiomar, Ribeirão Preto - SP",37-44,1-2,1,1,,R$ 175.190,-21.167342,-47.804416
2528450415,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",77,2,2,2,,R$ 390.000,-21.795123,-46.561418
2519513118,Casa,"Parque Primavera, Poços de Caldas - MG",271,3,1,1,,R$ 530.000,-21.808696,-46.576769
2503299142,Casa,"Jardim Sao Jorge, Poços de Caldas - MG",280,3,1,2,,R$ 700.000,-22.118815,-46.683995
2503876587,Apartamento,"Residencial Summer Ville, Poços de Caldas - MG",64,2,1,1,,R$ 360.000,-19.664278,-43.862644
2503299022,Apartamento,"Jardim Country Club, Poços de Caldas - MG",130,3,1,3,,R$ 788.400,-21.787362,-46.587752
2528449957,Apartamento,"Jardim Paraíso, Poços de Caldas - MG",68,2,1,1,,R$ 168.000,-21.808696,-46.576769
2505765074,Green,"Rua Benedito Gir, 230 - Loteamento Santa Maria, Ribeirão Preto - SP",45-51,2,1,1,,R$ 191.990,-21.221761,-47.764601
2528448356,Casa,"Vila Togni, Poços de Caldas - MG",280,3,3,3,,R$ 800.000,-21.808696,-46.576769
2535320074,Casa,"Jardim Esperança, Poços de Caldas - MG",70,2,2,1,,R$ 280.000,-22.118815,-46.683995
2503299066,Casa,"Jardim Das Hortênsias, Poços de Caldas - MG",327,3,1,5,,R$ 550.000,-23.014179,-45.574445
2503298320,Apartamento,"Santa Maria, Poços de Caldas - MG",80,2,1,2,,R$ 270.000,-21.808696,-46.576769
2509998261,Lote/Terreno,"Jardim Vitoria Iv, Poços de Caldas - MG",640,,,,,R$ 200.000,-19.86055,-43.882504
2528447443,Casa,"Vila Togni, Poços de Caldas - MG",220,3,2,2,,R$ 480.000,-21.808696,-46.576769
2478239262,Reserva,"Rua Antenor de Souza, 605 - Reserva Real, Ribeirão Preto - SP",40-45,2,1,1,,R$ 150.490,-21.167342,-47.804416
2503298940,Casa,"Jardim Das Azaléias, Poços de Caldas - MG",200,3,2,2,,R$ 480.000,-28.453918,-48.945153
2503300749,Casa,"Jardim Centenario, Poços de Caldas - MG",780,4,1,12,,R$ 1.100.000,-21.808696,-46.576769
2510944476,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",79,3,1,1,R$ 150,R$ 430.000,-21.795123,-46.561418
2503300757,Casa,"Jardim Das Azaléias, Poços de Caldas - MG",210,3,1,2,,R$ 700.000,-28.453918,-48.945153
2503876681,Apartamento,"Santa Angela, Poços de Caldas - MG",90,2,1,1,R$ 90,R$ 250.000,-21.808696,-46.576769
2503300579,Apartamento,"São Benedito, Poços de Caldas - MG",127,3,2,1,R$ 315,R$ 580.000,-21.808696,-46.576769
2505756869,White,"Rua Doutor Álvaro Barros de Lima, 590 - Loteamento Santa Maria, Ribeirão Preto - SP",52-62,2-3,2,1,,R$ 215.000,,
2504009399,Casa,"Vila Nova, Poços de Caldas - MG",426,3,2,2,,R$ 890.000,-21.808696,-46.576769
2505052773,Apartamento,"Jardim Amaryllis, Poços de Caldas - MG",90,3,2,2,,R$ 370.000,-21.777785,-46.619565
2504607422,Casa,"Village São Luiz, Poços de Caldas - MG",74,2,1,1,,R$ 328.900,-22.995627,-43.257154
2528450416,Casa,"Jardim Das Acácias, Poços de Caldas - MG",150,3,3,2,,R$ 800.000,-22.118815,-46.683995
2503300186,Casa,"Jardim Campos Elísios, Poços de Caldas - MG",101,3,2,1,,R$ 240.000,-22.925189,-47.110363
2503298305,Apartamento,"São Benedito, Poços de Caldas - MG",143,3,2,1,R$ 300,R$ 520.000,-21.808696,-46.576769
2531323247,Vila,"Rua Arnaldo Roque Brisque, 251 - Vista Alegre, Vinhedo - SP",75,2-3,2,1-2,,,-23.035691,-46.973552
2538678479,Lote/Terreno,"Caio Junqueira, Poços de Caldas - MG",250,,,,,R$ 220.000,-21.808696,-46.576769
2503298850,Casa,"Centro, Poços de Caldas - MG",114,3,1,1,,R$ 580.000,-21.808696,-46.576769
2502816539,Casa,"Jardim São Bento, Poços de Caldas - MG",75,2,1,2,,R$ 280.000,-22.131971,-46.312564
2503299486,Apartamento,"Jardim do Contorno, Poços de Caldas - MG",52,2,1,1,,R$ 160.000,-21.791,-46.588941
2528450982,Casa,"São João, Poços de Caldas - MG",120,3,2,1,,R$ 700.000,-21.808696,-46.576769
1984245479,Apartamento,"Parque Primavera, Poços de Caldas - MG",70,2,2,,,R$ 260.000,-21.808696,-46.576769
2503298507,Apartamento,"Jardim Campos Elísios, Poços de Caldas - MG",44,2,1,1,,R$ 139.000,-22.925189,-47.110363
2516229275,Vila,"Rua Arnaldo Roque Brisque, 251 - Vista Alegre, Vinhedo - SP",75,2-3,2,1-2,,R$ 360.000,-23.035691,-46.973552
2503301194,Casa,"Village São Luiz, Poços de Caldas - MG",55,1,1,1,,R$ 228.000,-22.995627,-43.257154
2503300505,Casa,"Residencial Morumbi, Poços de Caldas - MG",250,3,1,2,,R$ 650.000,-21.808696,-46.576769
2503876582,Apartamento,"Centro, Poços de Caldas - MG",57,2,2,1,,R$ 400.000,-21.808696,-46.576769
2515224204,Apartamento,"Jardim Esmeralda, Poços de Caldas - MG",109,3,1,2,R$ 500,R$ 600.000,-22.118815,-46.683995
2503300762,Apartamento,"Centro, Poços de Caldas - MG",125,3,1,2,,R$ 950.000,-21.808696,-46.576769
2520409514,Casa,"Vila Togni, Poços de Caldas - MG",160,3,2,2,,R$ 500.000,-21.808696,-46.576769
2531340223,Vila,"Rua Arnaldo Roque Brisque, 151 - Vista Alegre, Vinhedo - SP",75-85,2-3,2,1-2,,,-23.035691,-46.973552
2535320075,Casa,"Residencial Morumbi, Poços de Caldas - MG",420,3,4,8,,R$ 1.500.000,-21.808696,-46.576769
2503298851,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",70,3,1,1,,R$ 230.000,-23.519116,-46.406947
2523141108,Lote/Terreno,"Conjunto Habitacional Pedro Afonso Junqueira, Poços de Caldas - MG",293,,,,,R$ 140.000,-21.808696,-46.576769
2503300595,Casa,"Jardim Campos Elísios, Poços de Caldas - MG",200,3,1,2,,R$ 580.000,-22.925189,-47.110363
2503874029,Apartamento,"Jardim Das Azaléias, Poços de Caldas - MG",82,3,1,1,,R$ 360.000,-28.453918,-48.945153
2528447847,Casa,"Santa Angela, Poços de Caldas - MG",245,3,5,5,,R$ 650.000,-21.808696,-46.576769
2516312482,Vila,"Rua Arnaldo Roque Brisque, 151 - Vista Alegre, Vinhedo - SP",75-85,2-3,2,1-2,,"A partir de
                    R$ 457.000",-23.035691,-46.973552
2531095466,Casa,"Jardim Campos Elísios, Poços de Caldas - MG",217,3,2,4,,R$ 550.000,-22.925189,-47.110363
2535319986,Apartamento,"Jardim Das Hortênsias, Poços de Caldas - MG",85,2,2,2,,R$ 300.000,-23.014179,-45.574445
2535319984,Casa,"Jardim Bandeirantes, Poços de Caldas - MG",140,3,3,2,,R$ 590.000,-22.118815,-46.683995
2528448945,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",63,2,2,1,R$ 200,R$ 280.000,-23.519116,-46.406947
2503300407,Casa,"Parque Nova Aurora, Poços de Caldas - MG",110,2,1,2,,R$ 400.000,-21.588621,-45.456061
2503299421,Apartamento,"Jardim Campos Elísios, Poços de Caldas - MG",72,2,1,2,,R$ 260.000,-22.925189,-47.110363
2531344109,Vila,"Rua Arnaldo Roque Brisque, 71 - Vista Alegre, Vinhedo - SP",75-85,2-3,1-2,1-2,,,-23.035691,-46.973552
2503875404,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",70,2,2,1,R$ 1.102,R$ 230.000,-23.519116,-46.406947
2503298937,Casa,"Jardim Ipê, Poços de Caldas - MG",270,3,1,1,,R$ 600.000,-22.118815,-46.683995
2503299171,Apartamento,"Jardim Bandeirantes, Poços de Caldas - MG",54,2,1,1,,R$ 189.000,-22.118815,-46.683995
2535686610,Apartamento,"Jardim Campos Elísios, Poços de Caldas - MG",56,2,2,1,,R$ 240.000,-22.925189,-47.110363
2535318104,Casa,"Residencial Greenville, Poços de Caldas - MG",186,3,2,2,,R$ 420.000,-21.788288,-46.551419
2503300713,Apartamento,"São Benedito, Poços de Caldas - MG",67,2,2,1,,R$ 450.000,-21.808696,-46.576769
2446960463,Vila,"Rua Arnaldo Roque Brisque, 71 - Vida Nova, Vinhedo - SP",75-85,2-3,1-2,1-2,,"A partir de
                    R$ 375.000",-23.034059,-47.0022
2509765704,Apartamento,"Santa Angela, Poços de Caldas - MG",97,2,1,1,,R$ 300.000,-21.808696,-46.576769
2528448211,Casa,"Campo das Aroeiras, Poços de Caldas - MG",172,3,2,3,,R$ 430.000,-21.808696,-46.576769
2519771403,Lote/Terreno,"Bortolan, Poços de Caldas - MG",0,,,,R$ 500,R$ 360.954,-21.808696,-46.576769
2503300771,Casa,"Jardim Ipê, Poços de Caldas - MG",240,3,1,1,,R$ 450.000,-22.118815,-46.683995
2503298519,Apartamento,"Jardim Amaryllis, Poços de Caldas - MG",86,2,1,2,,R$ 270.000,-21.777785,-46.619565
2503298959,Apartamento,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",80,2,1,2,,R$ 400.000,-22.885289,-43.328431
2511298825,Apartamento,"Jardim Carolina, Poços de Caldas - MG",76,2,1,1,,R$ 320.000,-22.118815,-46.683995
2493439308,Condessa,"Rua José Machado, 127 - Fonte Simao, Campos do Jordão - SP",87,3,2,1,,R$ 800.000,13.910719,100.58795
2535318035,Apartamento,"Jardim Das Hortênsias, Poços de Caldas - MG",127,3,2,2,,R$ 380.000,-23.014179,-45.574445
2537012582,Lote/Terreno,"Bortolan Norte I, Poços de Caldas - MG",1268,,,,,R$ 761.094,-21.808696,-46.576769
2509040387,Lote/Terreno,"Monte Verde, Poços de Caldas - MG",680,,,,,R$ 350.000,-21.808696,-46.576769
2509655504,Apartamento,"Jardim Das Hortênsias, Poços de Caldas - MG",62,2,1,1,,R$ 260.000,-23.014179,-45.574445
2503299911,Casa,"Residencial Greenville, Poços de Caldas - MG",182,3,1,2,,R$ 600.000,-21.788288,-46.551419
2537275619,Apartamento,"Centro, Poços de Caldas - MG",90,2,2,1,,R$ 380.000,-21.808696,-46.576769
2495959608,Serras,"Avenida Professor Odair da Silva Pinto, 0 - Guaxinduva, Atibaia - SP",384,,,,,,-21.718805,-47.291719
2509415082,Lote/Terreno,"Centro, Poços de Caldas - MG",413,,,,,R$ 220.000,-21.808696,-46.576769
2509414491,Lote/Terreno,"Centro, Poços de Caldas - MG",395,,,,,R$ 200.000,-21.808696,-46.576769
2509414105,Lote/Terreno,"Centro, Poços de Caldas - MG",371,,,,,R$ 220.000,-21.808696,-46.576769
2528676111,Lote/Terreno,"Residencial Veredas, Poços de Caldas - MG",571,,,,,R$ 525.000,-21.808696,-46.576769
2503300361,Casa,"Jardim Vitoria V, Poços de Caldas - MG",180,3,1,2,,R$ 590.000,-21.808696,-46.576769
2511984293,Casa,"Maria Imaculada, Poços de Caldas - MG",150,3,1,1,,R$ 650.000,-30.067673,-51.235047
2525131590,BLANC,"Rua Conde de Irajá, 85 - VILA VIRGINIA, Ribeirão Preto - SP",46-47,2,1,1,,"A partir de
                    R$ 174.780",-21.167342,-47.804416
2503300747,Casa,"Jardim Das Azaléias, Poços de Caldas - MG",330,4,1,2,,R$ 990.000,-28.453918,-48.945153
2535710385,Casa,"Parque Pinheiros, Poços de Caldas - MG",200,3,1,4,,R$ 300.000,-21.808696,-46.576769
2503301577,Casa,"Jardim Santa Rosalia, Poços de Caldas - MG",140,3,1,3,,R$ 600.000,-21.786055,-46.568707
2503298303,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",93,3,1,2,,R$ 455.000,-22.118815,-46.683995
2503300328,Apartamento,"Centro, Poços de Caldas - MG",62,2,1,1,,R$ 320.000,-21.808696,-46.576769
2503298307,Apartamento,"Jardim Elvira Dias, Poços de Caldas - MG",57,1,1,1,R$ 220,R$ 290.000,-22.118815,-46.683995
2497677199,Lotes,"Avenida Cezira Giovanoni Moretti, 755 - LOTEAMENTO SANTA ROSA, Piracicaba - SP",307-870,,,,,,,
2503301108,Apartamento,"Jardim Quisisana, Poços de Caldas - MG",114,3,1,2,,R$ 450.000,-23.519116,-46.406947
2503300128,Casa,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",336,3,1,2,,R$ 900.000,-22.885289,-43.328431
2503299905,Casa,"Jardim Das Acácias, Poços de Caldas - MG",140,3,1,2,,R$ 750.000,-22.118815,-46.683995
2503298525,Casa,"Jardim Amaryllis, Poços de Caldas - MG",350,3,1,3,,R$ 700.000,-21.777785,-46.619565
2503300512,Apartamento,"Jardim Planalto, Poços de Caldas - MG",68,2,1,1,R$ 140,R$ 245.000,-22.118815,-46.683995
2520417791,Casa,"Bortolan, Poços de Caldas - MG",223,3,1,4,,R$ 1.400.000,-21.808696,-46.576769
2474941021,Residencial,"Avenida Arboretum, 942 - Santa Cândida 	, Vinhedo - SP",600,,,,,R$ 590.000,-23.035691,-46.973552
2528447449,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",155,3,4,2,,R$ 455.000,-21.795123,-46.561418
2503300728,Apartamento,"Residencial Greenville, Poços de Caldas - MG",77,2,2,2,,R$ 300.000,-21.788288,-46.551419
2503298999,Apartamento,"Centro, Poços de Caldas - MG",53,5,5,2,,R$ 1.600.000,-21.808696,-46.576769
2503298293,Casa,"Jardim Das Azaléias, Poços de Caldas - MG",230,3,1,3,,R$ 600.000,-28.453918,-48.945153
2511984523,Apartamento,"Residencial Veredas, Poços de Caldas - MG",60,1,1,1,,R$ 210.000,-21.808696,-46.576769
2503300491,Apartamento,"Jardim Vitoria Iv, Poços de Caldas - MG",60,2,1,1,,R$ 210.000,-19.86055,-43.882504
2503298340,Casa,"Jardim Das Azaléias, Poços de Caldas - MG",80,3,1,2,,R$ 315.000,-28.453918,-48.945153
2502526985,Portal,"Avenida Eduardo Andrea Matarazzo, 6050 - Campos Eliseos, Ribeirão Preto - SP",56,2,2,1,,,-23.563389,-46.753587
2503301020,Casa,"Residencial Mantiqueira, Poços de Caldas - MG",100,3,1,1,,R$ 350.000,-21.808696,-46.576769
2503299410,Apartamento,"Centro, Poços de Caldas - MG",87,3,1,2,,R$ 725.000,-21.808696,-46.576769
2503301100,Apartamento,"Funcionarios, Poços de Caldas - MG",110,3,1,2,,R$ 700.000,-21.808696,-46.576769
2503300500,Apartamento,"Jardim Country Club, Poços de Caldas - MG",72,2,1,1,,R$ 270.000,-21.787362,-46.587752
2503299802,Casa,"Monte Verde, Poços de Caldas - MG",120,2,1,2,,R$ 550.000,-21.808696,-46.576769
2503298314,Casa,"Caio Junqueira, Poços de Caldas - MG",122,3,1,1,,R$ 550.000,-21.808696,-46.576769
2504891853,Villa,"Rua Cinco, 635 - Jardim São Cristóvão, Campinas - SP",36,1-2,1,1,,R$ 212.990,-22.904243,-47.109468
2532007093,Lote/Terreno,"Avenida João Pinheiro - Bortolan, Poços de Caldas - MG",372,,,,,R$ 191.000,-21.808696,-46.576769
2528450912,Lote/Terreno,"Jardim São Bento, Poços de Caldas - MG",368,,,,,R$ 160.000,-22.131971,-46.312564
2511984208,Apartamento,"Vila Togni, Poços de Caldas - MG",50,2,1,,,R$ 230.000,-21.808696,-46.576769
2528448210,Casa,"Caio Junqueira, Poços de Caldas - MG",198,3,3,2,,R$ 749.000,-21.808696,-46.576769
2537018783,Chácara,"Bortolan, Poços de Caldas - MG",400,3,4,5,,R$ 1.070.000,-21.808696,-46.576769
2503301389,Apartamento,"Jardim São Paulo, Poços de Caldas - MG",69,2,1,1,,R$ 240.000,-21.808696,-46.576769
2523756317,Montana,"Rua Luiz Marini, 200 - Monte Mor, Monte Mor - SP",250,,,,,R$ 120.000,-22.603267,-47.409524
2503300724,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",25,1,1,1,R$ 470,R$ 200.000,-21.795123,-46.561418
2503300374,Casa,"Jardim Das Hortênsias, Poços de Caldas - MG",100,3,3,2,,R$ 420.000,-23.014179,-45.574445
2503298547,Apartamento,"Jardim Cascatinha, Poços de Caldas - MG",80,2,2,1,,R$ 370.000,-21.795123,-46.561418
2503299595,Casa,"Residencial Morumbi, Poços de Caldas - MG",127,3,1,2,,R$ 500.000,-21.808696,-46.576769
2503298310,Casa,"Jardim Itamaraty II, Poços de Caldas - MG",169,3,1,1,,R$ 400.000,-23.01291,-49.880991
2536995948,Lote/Terreno,"Parque Vivaldi Leite Ribeiro, Poços de Caldas - MG",0,,,,,R$ 265.000,-22.885289,-43.328431
2509702802,SÃO,"Rua Siqueira Campos - Centro, Monte Mor - SP",125-374,,1,,,R$ 70.600,-22.939981,-47.290349
2535319019,Apartamento,"Jardim Country Club, Poços de Caldas - MG",65,2,2,2,,R$ 380.000,-21.787362,-46.587752
2503298842,Apartamento,"Jardim Esmeralda, Poços de Caldas - MG",75,2,1,2,,R$ 230.000,-22.118815,-46.683995
2511984206,Apartamento,"Jardim Bandeirantes, Poços de Caldas - MG",50,2,1,,,R$ 240.000,-22.118815,-46.683995
2503299902,Apartamento,"Jardim Das Azaléias, Poços de Caldas - MG",85,3,1,2,,R$ 320.000,-28.453918,-48.945153
2535319982,Casa,"Jardim Vitoria, Poços de Caldas - MG",141,3,3,3,,R$ 680.000,-21.808696,-46.576769
2503300190,Casa,"Jardim Amaryllis, Poços de Caldas - MG",184,3,2,4,,R$ 750.000,-21.777785,-46.619565
2532731310,Visare,"Rua Fernando Febeliano da Costa, 1372 - Alemães, Piracicaba - SP",67-105,2-3,2-3,2,,R$ 427.000,-22.715485,-47.644187
