type,area,bedroom,bathroom,garage,latitude,longitude,bathroom_per_bedroom,price
Apartamento,73.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,295000.0
Casa,300.0,4.0,4.0,5.0,-21.791,-46.588941,1.0,800000.0
Apartamento,57.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,225000.0
Casa,142.0,3.0,3.0,3.0,-21.777785,-46.619565,1.0,650000.0
Apartamento,84.0,3.0,1.0,2.0,-19.664278,-43.862644,0.3333333333333333,275000.0
Casa,200.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,570000.0
Apartamento,134.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,450000.0
Apartamento,64.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,250000.0
Apartamento,90.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,380000.0
Casa,200.0,2.0,4.0,3.0,-21.808695999999998,-46.576769,2.0,750000.0
Casa,138.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,490000.0
Casa,260.0,3.0,3.0,1.0,-21.808695999999998,-46.576769,1.0,550000.0
Casa,320.0,3.0,4.0,4.0,-21.808695999999998,-46.576769,1.3333333333333333,1900000.0
Apartamento,36.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,180000.0
Apartamento,35.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,120000.0
Casa,131.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,530000.0
Apartamento,120.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,420000.0
Casa,55.0,2.0,1.0,1.0,-22.131971,-46.312564,0.5,160000.0
Casa,118.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,350000.0
Apartamento,155.0,3.0,4.0,2.0,-21.795123,-46.561417999999996,1.3333333333333333,455000.0
Casa,95.0,3.0,1.0,2.0,-22.131971,-46.312564,0.3333333333333333,385000.0
Casa,122.0,3.0,2.0,2.0,-21.787361999999998,-46.587752,0.6666666666666666,650000.0
Apartamento,74.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,360000.0
Apartamento,128.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,600000.0
Apartamento,55.0,2.0,1.0,,-22.118814999999998,-46.683995,0.5,185000.0
Casa,210.0,3.0,1.0,4.0,-23.519116,-46.406946999999995,0.3333333333333333,600000.0
Apartamento,100.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,690000.0
Apartamento,82.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,400000.0
Apartamento,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,239900.0
Apartamento,42.0,1.0,1.0,1.0,-21.782915,-46.565393,1.0,385000.0
Apartamento,60.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,210000.0
Apartamento,40.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,200000.0
Apartamento,55.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,195000.0
Apartamento,54.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,189000.0
Casa,55.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,250000.0
Casa,249.0,3.0,2.0,3.0,-21.775901,-46.61222,0.6666666666666666,1200000.0
Casa,62.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,225000.0
Casa,93.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,330000.0
Apartamento,148.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,400000.0
Casa,247.0,3.0,3.0,4.0,-22.118814999999998,-46.683995,1.0,800000.0
Apartamento,97.0,2.0,1.0,1.0,-23.519116,-46.406946999999995,0.5,250000.0
Casa,180.0,2.0,4.0,2.0,-21.786054999999998,-46.568707,2.0,735000.0
Apartamento,97.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,550000.0
Apartamento,70.0,2.0,2.0,1.0,-23.519116,-46.406946999999995,1.0,230000.0
Casa,292.0,4.0,3.0,7.0,-22.925189000000003,-47.110363,0.75,700000.0
Casa,250.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,375000.0
Apartamento,130.0,3.0,3.0,1.0,-21.808695999999998,-46.576769,1.0,530000.0
Apartamento,53.0,5.0,5.0,2.0,-21.808695999999998,-46.576769,1.0,1600000.0
Casa,110.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,420000.0
Casa,160.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,620000.0
Apartamento,118.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,400000.0
Apartamento,72.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,480000.0
Casa,300.0,5.0,2.0,3.0,-22.118814999999998,-46.683995,0.4,350000.0
Casa,76.0,2.0,1.0,2.0,-22.131971,-46.312564,0.5,230000.0
Apartamento,25.0,1.0,1.0,1.0,-21.795123,-46.561417999999996,1.0,200000.0
Casa,189.0,3.0,2.0,4.0,-23.01291,-49.880990999999995,0.6666666666666666,370000.0
Apartamento,51.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,195.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,820000.0
Casa,176.0,3.0,1.0,3.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,730000.0
Apartamento,55.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,153600.0
Casa,200.0,3.0,1.0,4.0,-21.808695999999998,-46.576769,0.3333333333333333,530000.0
Apartamento,70.0,2.0,2.0,1.0,-19.664278,-43.862644,1.0,242500.0
Apartamento,61.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,310000.0
Apartamento,69.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,320000.0
Apartamento,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,250000.0
Apartamento,80.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,340000.0
Apartamento,57.0,2.0,2.0,1.0,-21.80803,-46.61098,1.0,279000.0
Apartamento,70.0,4.0,2.0,2.0,-21.808695999999998,-46.576769,0.5,320000.0
Casa,384.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,2550000.0
Apartamento,43.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,385000.0
Casa,129.0,3.0,2.0,6.0,-21.777785,-46.619565,0.6666666666666666,595000.0
Apartamento,80.0,2.0,2.0,1.0,-21.795123,-46.561417999999996,1.0,370000.0
Casa,157.0,3.0,1.0,2.0,-23.519116,-46.406946999999995,0.3333333333333333,750000.0
Casa,400.0,3.0,5.0,3.0,-21.808695999999998,-46.576769,1.6666666666666667,3600000.0
Apartamento,113.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,690000.0
Apartamento,50.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Casa,108.0,2.0,3.0,1.0,-21.787361999999998,-46.587752,1.5,400000.0
Apartamento,70.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,230000.0
Apartamento,54.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,260000.0
Apartamento,65.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,182700.0
Apartamento,97.0,3.0,2.0,,-21.791323000000002,-46.566024,0.6666666666666666,320000.0
Apartamento,100.0,2.0,1.0,1.0,-22.748914000000003,-43.466145000000004,0.5,450000.0
Casa,70.0,2.0,2.0,2.0,-22.131971,-46.312564,1.0,230000.0
Apartamento,59.0,2.0,1.0,1.0,-22.955348,-43.285011,0.5,246604.0
Apartamento,26.0,1.0,1.0,1.0,-22.118814999999998,-46.683995,1.0,112000.0
Apartamento,120.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,1700.0
Apartamento,80.0,2.0,1.0,1.0,19.364267,-99.188642,0.5,240000.0
Apartamento,70.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,270000.0
Casa,144.0,2.0,1.0,4.0,-21.808695999999998,-46.576769,0.5,450000.0
Apartamento,94.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,420000.0
Casa,250.0,3.0,2.0,2.0,-23.014179000000002,-45.574445000000004,0.6666666666666666,470000.0
Apartamento,170.0,4.0,1.0,1.0,-22.118814999999998,-46.683995,0.25,450000.0
Casa,155.0,4.0,2.0,2.0,-16.652012,-46.268840999999995,0.5,255000.0
Casa,230.0,2.0,1.0,2.0,-21.791323000000002,-46.566024,0.5,1100000.0
Apartamento,73.0,3.0,1.0,2.0,-21.787361999999998,-46.587752,0.3333333333333333,180000.0
Apartamento,82.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,450000.0
Casa,135.0,2.0,2.0,2.0,-22.925189000000003,-47.110363,1.0,480000.0
Apartamento,89.0,3.0,3.0,1.0,-21.787361999999998,-46.587752,1.0,350000.0
Casa,50.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,199000.0
Apartamento,45.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,230000.0
Casa,62.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,450000.0
Apartamento,190.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,1150000.0
Apartamento,73.0,2.0,3.0,1.0,-21.788288,-46.551419,1.5,320000.0
Apartamento,99.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,360000.0
Casa,220.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,460000.0
Apartamento,114.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,950000.0
Casa,182.0,3.0,1.0,2.0,-21.788288,-46.551419,0.3333333333333333,600000.0
Casa,500.0,3.0,1.0,,-22.885289,-43.328431,0.3333333333333333,1500000.0
Apartamento,80.0,2.0,2.0,1.0,-21.777785,-46.619565,1.0,320000.0
Apartamento,74.0,2.0,1.0,,-23.519116,-46.406946999999995,0.5,405000.0
Apartamento,66.0,2.0,1.0,2.0,-22.118814999999998,-46.683995,0.5,240000.0
Casa,250.0,4.0,2.0,2.0,-28.453917999999998,-48.945153000000005,0.5,600000.0
Apartamento,70.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,250000.0
Apartamento,109.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,600000.0
Apartamento,73.0,3.0,2.0,2.0,-23.014179000000002,-45.574445000000004,0.6666666666666666,320000.0
Casa,500.0,4.0,4.0,4.0,-21.808695999999998,-46.576769,1.0,2500000.0
Casa,186.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,535000.0
Apartamento,85.0,2.0,3.0,1.0,-21.808695999999998,-46.576769,1.5,398000.0
Casa,138.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,530000.0
Apartamento,50.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,180000.0
Casa,132.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,500000.0
Casa,93.0,3.0,1.0,1.0,-22.118814999999998,-46.683995,0.3333333333333333,460000.0
Apartamento,49.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,182854.0
Apartamento,42.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Casa,160.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,730000.0
Apartamento,105.0,3.0,1.0,1.0,-23.519116,-46.406946999999995,0.3333333333333333,260000.0
Casa,190.0,3.0,3.0,1.0,-23.014179000000002,-45.574445000000004,1.0,850000.0
Casa,223.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,1400000.0
Apartamento,72.0,3.0,1.0,1.0,-22.131971,-46.312564,0.3333333333333333,210000.0
Casa,360.0,3.0,2.0,,-16.652012,-46.268840999999995,0.6666666666666666,330000.0
Apartamento,56.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,228000.0
Casa,161.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,650000.0
Apartamento,106.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,430000.0
Apartamento,70.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,220000.0
Apartamento,120.0,2.0,2.0,2.0,-28.453917999999998,-48.945153000000005,1.0,310000.0
Apartamento,98.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,348000.0
Apartamento,64.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,260000.0
Apartamento,70.0,1.0,1.0,,-21.808695999999998,-46.576769,1.0,180000.0
Casa,168.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,1100000.0
Apartamento,76.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,586000.0
Casa,189.0,3.0,2.0,4.0,-23.01291,-49.880990999999995,0.6666666666666666,370000.0
Apartamento,69.0,2.0,1.0,,-19.664278,-43.862644,0.5,550000.0
Apartamento,50.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,260000.0
Apartamento,83.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,400000.0
Apartamento,65.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,350000.0
Apartamento,51.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,170000.0
Casa,185.0,3.0,3.0,3.0,38.763782,-9.096756,1.0,315000.0
Casa,93.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,480000.0
Apartamento,107.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,525000.0
Apartamento,70.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,260000.0
Apartamento,72.0,2.0,2.0,4.0,-22.885289,-43.328431,1.0,350000.0
Casa,210.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,650000.0
Apartamento,119.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,400000.0
Apartamento,75.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,399000.0
Apartamento,78.0,3.0,1.0,1.0,-21.787361999999998,-46.587752,0.3333333333333333,160000.0
Apartamento,70.0,2.0,2.0,1.0,-19.664278,-43.862644,1.0,250000.0
Casa,65.0,2.0,3.0,1.0,-23.215892999999998,-48.340373,1.5,360000.0
Casa,150.0,3.0,1.0,1.0,-22.118814999999998,-46.683995,0.3333333333333333,480000.0
Casa,150.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,800000.0
Apartamento,60.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,220000.0
Casa,300.0,3.0,4.0,5.0,-22.885289,-43.328431,1.3333333333333333,1600000.0
Apartamento,53.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,180000.0
Apartamento,115.0,3.0,3.0,1.0,-21.785277999999998,-46.549208,1.0,420000.0
Casa,505.0,3.0,4.0,5.0,-21.808695999999998,-46.576769,1.3333333333333333,1350000.0
Casa,210.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,920000.0
Casa,70.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,280000.0
Casa,97.0,3.0,1.0,2.0,-22.748914000000003,-43.466145000000004,0.3333333333333333,380000.0
Apartamento,50.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,220000.0
Apartamento,82.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,197000.0
Casa,220.0,3.0,2.0,3.0,-22.118814999999998,-46.683995,0.6666666666666666,480000.0
Casa,200.0,3.0,2.0,2.0,-28.453917999999998,-48.945153000000005,0.6666666666666666,480000.0
Apartamento,78.0,2.0,2.0,1.0,-28.453917999999998,-48.945153000000005,1.0,222480.0
Casa,215.0,5.0,6.0,3.0,-22.118814999999998,-46.683995,1.2,630000.0
Casa,61.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,295000.0
Casa,496.0,4.0,6.0,8.0,-21.808695999999998,-46.576769,1.5,2500000.0
Apartamento,74.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,340000.0
Casa,75.0,2.0,2.0,3.0,-23.675205,-46.432621000000005,1.0,220000.0
Apartamento,128.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,850000.0
Casa,320.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,850000.0
Apartamento,88.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,136.0,4.0,2.0,2.0,-22.118814999999998,-46.683995,0.5,600000.0
Apartamento,95.0,3.0,1.0,2.0,-21.788288,-46.551419,0.3333333333333333,420000.0
Apartamento,97.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,420000.0
Casa,320.0,3.0,1.0,4.0,-21.808695999999998,-46.576769,0.3333333333333333,1900000.0
Apartamento,73.0,1.0,1.0,,-21.808695999999998,-46.576769,1.0,180000.0
Casa,65.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,380000.0
Apartamento,120.0,3.0,1.0,2.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,420000.0
Apartamento,133.0,3.0,1.0,3.0,-21.787361999999998,-46.587752,0.3333333333333333,665900.0
Casa,133.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,400000.0
Casa,153.0,3.0,1.0,2.0,-21.775901,-46.61222,0.3333333333333333,620000.0
Apartamento,68.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,350000.0
Casa,100.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,480000.0
Apartamento,50.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,180000.0
Apartamento,80.0,2.0,1.0,2.0,-22.885289,-43.328431,0.5,400000.0
Casa,319.0,4.0,3.0,6.0,-21.808695999999998,-46.576769,0.75,1100000.0
Apartamento,68.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,210000.0
Casa,63.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,350000.0
Casa,202.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,580000.0
Apartamento,125.0,3.0,2.0,,-21.787384,-46.567064,0.6666666666666666,550000.0
Casa,382.0,4.0,6.0,10.0,-21.808695999999998,-46.576769,1.5,2500000.0
Apartamento,87.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,850000.0
Apartamento,240.0,5.0,5.0,2.0,-21.808695999999998,-46.576769,1.0,2100000.0
Apartamento,40.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,200000.0
Casa,108.0,2.0,3.0,3.0,-21.787361999999998,-46.587752,1.5,430000.0
Casa,275.0,2.0,2.0,2.0,-21.786054999999998,-46.568707,1.0,400000.0
Apartamento,70.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,210000.0
Casa,207.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,580000.0
Casa,113.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,400000.0
Casa,327.0,3.0,1.0,5.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,550000.0
Apartamento,115.0,4.0,1.0,2.0,-21.808695999999998,-46.576769,0.25,895000.0
Casa,150.0,3.0,1.0,4.0,-31.751756,-52.377656,0.3333333333333333,700000.0
Casa,100.0,3.0,2.0,1.0,-22.118814999999998,-46.683995,0.6666666666666666,380000.0
Apartamento,40.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,200000.0
Apartamento,200.0,5.0,1.0,2.0,-21.808695999999998,-46.576769,0.2,1250000.0
Apartamento,56.0,2.0,1.0,1.0,-23.471970000000002,-50.24535,0.5,150000.0
Apartamento,70.0,2.0,1.0,,-22.118814999999998,-46.683995,0.5,200000.0
Apartamento,118.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,540000.0
Casa,142.0,4.0,2.0,4.0,-21.808695999999998,-46.576769,0.5,660000.0
Casa,67.0,2.0,1.0,,-22.748914000000003,-43.466145000000004,0.5,160000.0
Apartamento,61.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,210000.0
Apartamento,98.0,3.0,1.0,3.0,-21.808695999999998,-46.576769,0.3333333333333333,629000.0
Apartamento,90.0,3.0,2.0,2.0,-22.885289,-43.328431,0.6666666666666666,405000.0
Apartamento,227.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,860000.0
Apartamento,39.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,130.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,400000.0
Apartamento,68.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,260000.0
Apartamento,90.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,450000.0
Apartamento,113.0,3.0,2.0,2.0,-21.777785,-46.619565,0.6666666666666666,520000.0
Casa,626.0,4.0,3.0,3.0,-21.808695999999998,-46.576769,0.75,1300000.0
Casa,194.0,2.0,1.0,1.0,-16.652012,-46.268840999999995,0.5,370000.0
Apartamento,100.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,1600.0
Casa,161.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,730000.0
Casa,100.0,3.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.3333333333333333,320000.0
Apartamento,55.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,200000.0
Apartamento,150.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,597500.0
Casa,195.0,3.0,3.0,4.0,-17.722077,-48.626609,1.0,942000.0
Casa,151.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,200000.0
Apartamento,71.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,385000.0
Casa,160.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,530000.0
Apartamento,10.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,320000.0
Apartamento,45.0,1.0,1.0,1.0,-21.225386999999998,-43.800914,1.0,200000.0
Apartamento,270.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,500000.0
Apartamento,46.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,170000.0
Casa,250.0,3.0,1.0,2.0,-22.131971,-46.312564,0.3333333333333333,780000.0
Casa,122.0,3.0,3.0,2.0,-17.733014,-48.636849,1.0,650000.0
Casa,310.0,4.0,4.0,4.0,-21.808695999999998,-46.576769,1.0,1300000.0
Casa,192.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,550000.0
Apartamento,55.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,250000.0
Casa,265.0,4.0,1.0,2.0,-21.808695999999998,-46.576769,0.25,600000.0
Casa,61.0,3.0,1.0,2.0,-21.777785,-46.619565,0.3333333333333333,590000.0
Apartamento,51.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,185000.0
Casa,500.0,4.0,6.0,3.0,-22.118814999999998,-46.683995,1.5,1800000.0
Apartamento,54.0,3.0,3.0,,-23.519116,-46.406946999999995,1.0,330000.0
Apartamento,86.0,3.0,1.0,3.0,-28.453917999999998,-48.945153000000005,0.3333333333333333,360000.0
Casa,700.0,3.0,1.0,10.0,-21.791,-46.588941,0.3333333333333333,1700000.0
Apartamento,55.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,200000.0
Apartamento,60.0,2.0,1.0,1.0,-31.751756,-52.377656,0.5,297000.0
Apartamento,57.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,250000.0
Apartamento,119.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,450000.0
Apartamento,94.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,440000.0
Casa,140.0,3.0,3.0,,-22.118814999999998,-46.683995,1.0,595000.0
Casa,161.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,620000.0
Casa,66.0,2.0,1.0,2.0,-23.471970000000002,-50.24535,0.5,140000.0
Casa,60.0,2.0,1.0,2.0,-22.118814999999998,-46.683995,0.5,295000.0
Apartamento,94.0,3.0,1.0,1.0,-21.795123,-46.561417999999996,0.3333333333333333,425000.0
Apartamento,75.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,195000.0
Casa,570.0,3.0,3.0,4.0,-21.790028,-46.561786,1.0,1900000.0
Casa,360.0,4.0,5.0,2.0,-21.808695999999998,-46.576769,1.25,550000.0
Apartamento,190.0,3.0,5.0,2.0,-21.808695999999998,-46.576769,1.6666666666666667,899000.0
Casa,646.0,4.0,8.0,8.0,-21.775901,-46.61222,2.0,2840000.0
Apartamento,140.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,700000.0
Apartamento,115.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,1500.0
Casa,205.0,4.0,3.0,4.0,-21.808695999999998,-46.576769,0.75,820000.0
Casa,163.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,380000.0
Apartamento,82.0,3.0,2.0,,-22.995627,-43.257154,0.6666666666666666,300000.0
Casa,360.0,2.0,1.0,6.0,-16.652012,-46.268840999999995,0.5,430000.0
Apartamento,64.0,2.0,2.0,1.0,-21.788288,-46.551419,1.0,290000.0
Casa,200.0,3.0,3.0,2.0,-21.805987,-46.564823,1.0,780000.0
Casa,100.0,2.0,3.0,1.0,-21.808695999999998,-46.576769,1.5,430000.0
Apartamento,48.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,210000.0
Casa,260.0,3.0,2.0,3.0,-22.118814999999998,-46.683995,0.6666666666666666,530000.0
Casa,350.0,3.0,1.0,6.0,-21.808695999999998,-46.576769,0.3333333333333333,650000.0
Apartamento,68.0,2.0,2.0,1.0,-21.78782,-46.5515,1.0,320000.0
Apartamento,85.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,420000.0
Casa,600.0,3.0,3.0,,-21.808695999999998,-46.576769,1.0,850000.0
Apartamento,78.0,2.0,1.0,1.0,-21.791,-46.588941,0.5,425000.0
Apartamento,123.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,850000.0
Apartamento,70.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,160000.0
Apartamento,95.0,2.0,1.0,1.0,-21.777785,-46.619565,0.5,230000.0
Apartamento,86.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,520000.0
Apartamento,54.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,170000.0
Casa,475.0,4.0,4.0,2.0,-21.771905,-46.639016,1.0,2100000.0
Casa,168.0,3.0,3.0,2.0,-19.86055,-43.882504,1.0,720000.0
Casa,250.0,3.0,3.0,20.0,-21.775901,-46.61222,1.0,850000.0
Apartamento,76.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,315000.0
Apartamento,77.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,270000.0
Apartamento,115.0,3.0,4.0,2.0,-22.118814999999998,-46.683995,1.3333333333333333,590000.0
Apartamento,267.0,4.0,1.0,2.0,-21.808695999999998,-46.576769,0.25,1200000.0
Apartamento,118.0,3.0,3.0,2.0,-22.118814999999998,-46.683995,1.0,760000.0
Casa,65.0,2.0,1.0,2.0,-22.118814999999998,-46.683995,0.5,350000.0
